queryItem	queryIndex	stringId	ncbiTaxonId	taxonName	preferredName	annotation
DTNB	206	9606.ENSP00000384084	9606	Homo sapiens	DTNB	Dystrobrevin beta.
RBFOX2	207	9606.ENSP00000413035	9606	Homo sapiens	RBFOX2	RNA binding protein fox-1 homolog 2; RNA-binding protein that regulates alternative splicing events by binding to 5'-UGCAUGU-3' elements. Prevents binding of U2AF2 to the 3'-splice site. Regulates alternative splicing of tissue- specific exons and of differentially spliced exons during erythropoiesis (By similarity). RNA-binding protein that seems to act as a coregulatory factor of ER-alpha.
RAB1A	208	9606.ENSP00000387286	9606	Homo sapiens	RAB1A	Ras-related protein Rab-1A; The small GTPases Rab are key regulators of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Rabs cycle between an inactive GDP-bound form and an active GTP-bound form that is able to recruit to membranes different sets of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. RAB1A regulates vesicular protein transport from the endoplasmic reticulum (ER) to the Golgi compartment and on to the cell surface, and plays a role in IL-8 and growth hormone secreti [...] 
CRMP1	209	9606.ENSP00000321606	9606	Homo sapiens	CRMP1	Dihydropyrimidinase-related protein 1; Necessary for signaling by class 3 semaphorins and subsequent remodeling of the cytoskeleton. Plays a role in axon guidance. During the axon guidance process, acts downstream of SEMA3A to promote FLNA dissociation from F-actin which results in the rearrangement of the actin cytoskeleton and the collapse of the growth cone. Involved in invasive growth and cell migration. May participate in cytokinesis.
SV2A	210	9606.ENSP00000358142	9606	Homo sapiens	SV2A	Synaptic vesicle glycoprotein 2A; Plays a role in the control of regulated secretion in neural and endocrine cells, enhancing selectively low-frequency neurotransmission. Positively regulates vesicle fusion by maintaining the readily releasable pool of secretory vesicles (By similarity).
MICU1	211	9606.ENSP00000493232	9606	Homo sapiens	MICU1	Calcium uptake protein 1, mitochondrial; Key regulator of mitochondrial calcium uniporter (MCU) that senses calcium level via its EF-hand domains. MICU1 and MICU2 form a disulfide-linked heterodimer that stimulates and inhibits MCU activity, depending on the concentration of calcium. MICU1 acts both as an activator or inhibitor of mitochondrial calcium uptake. Acts as a gatekeeper of MCU at low concentration of calcium, preventing channel opening. Enhances MCU opening at high calcium concentration, allowing a rapid response of mitochondria to calcium signals generated in the cytoplasm. [...] 
ZFAND5	212	9606.ENSP00000366161	9606	Homo sapiens	ZFAND5	AN1-type zinc finger protein 5; Involved in protein degradation via the ubiquitin-proteasome system. May act by anchoring ubiquitinated proteins to the proteasome. Plays a role in ubiquitin-mediated protein degradation during muscle atrophy. Plays a role in the regulation of NF-kappa-B activation and apoptosis. Inhibits NF-kappa-B activation triggered by overexpression of RIPK1 and TRAF6 but not of RELA. Inhibits also tumor necrosis factor (TNF), IL-1 and TLR4-induced NF-kappa-B activation in a dose-dependent manner. Overexpression sensitizes cells to TNF-induced apoptosis. Is a potent [...] 
PAM	213	9606.ENSP00000306100	9606	Homo sapiens	PAM	Peptidyl-alpha-hydroxyglycine alpha-amidating lyase; Bifunctional enzyme that catalyzes the post-translational modification of inactive peptidylglycine precursors to the corresponding bioactive alpha-amidated peptides, a terminal modification in biosynthesis of many neural and endocrine peptides. Alpha-amidation involves two sequential reactions, both of which are catalyzed by separate catalytic domains of the enzyme. The first step, catalyzed by peptidyl alpha-hydroxylating monoxygenase (PHM) domain, is the copper-, ascorbate-, and O2- dependent stereospecific hydroxylation (with S st [...] 
WASL	214	9606.ENSP00000223023	9606	Homo sapiens	WASL	Neural Wiskott-Aldrich syndrome protein; Regulates actin polymerization by stimulating the actin- nucleating activity of the Arp2/3 complex. Involved in various processes, such as mitosis and cytokinesis, via its role in the regulation of actin polymerization. Together with CDC42, involved in the extension and maintenance of the formation of thin, actin-rich surface projections called filopodia. In addition to its role in the cytoplasm, also plays a role in the nucleus by regulating gene transcription, probably by promoting nuclear actin polymerization. Binds to HSF1/HSTF1 and forms a  [...] 
GSR	215	9606.ENSP00000221130	9606	Homo sapiens	GSR	Glutathione reductase, mitochondrial; Maintains high levels of reduced glutathione in the cytosol.
SEZ6L2	216	9606.ENSP00000481917	9606	Homo sapiens	SEZ6L2	Seizure 6-like protein 2; May contribute to specialized endoplasmic reticulum functions in neurons; Belongs to the SEZ6 family.
HACL1	217	9606.ENSP00000323811	9606	Homo sapiens	HACL1	2-hydroxyacyl-CoA lyase 1; Catalyzes a carbon-carbon cleavage reaction; cleaves a 2- hydroxy-3-methylacyl-CoA into formyl-CoA and a 2-methyl-branched fatty aldehyde; Belongs to the TPP enzyme family.
GABRA1	218	9606.ENSP00000393097	9606	Homo sapiens	GABRA1	Gamma-aminobutyric acid receptor subunit alpha-1; Ligand-gated chloride channel which is a component of the heteropentameric receptor for GABA, the major inhibitory neurotransmitter in the brain. Plays an important role in the formation of functional inhibitory GABAergic synapses in addition to mediating synaptic inhibition as a GABA-gated ion channel. The gamma2 subunit is necessary but not sufficient for a rapid formation of active synaptic contacts and the synaptogenic effect of this subunit is influenced by the type of alpha and beta subunits present in the receptor pentamer (By si [...] 
DCLK1	219	9606.ENSP00000353846	9606	Homo sapiens	DCLK1	Serine/threonine-protein kinase DCLK1; Probable kinase that may be involved in a calcium-signaling pathway controlling neuronal migration in the developing brain. May also participate in functions of the mature nervous system; Belongs to the protein kinase superfamily. CAMK Ser/Thr protein kinase family. CaMK subfamily.
EIF2S1	220	9606.ENSP00000256383	9606	Homo sapiens	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1; Functions in the early steps of protein synthesis by forming a ternary complex with GTP and initiator tRNA. This complex binds to a 40S ribosomal subunit, followed by mRNA binding to form a 43S pre- initiation complex. Junction of the 60S ribosomal subunit to form the 80S initiation complex is preceded by hydrolysis of the GTP bound to eIF-2 and release of an eIF-2-GDP binary complex. In order for eIF-2 to recycle and catalyze another round of initiation, the GDP bound to eIF- 2 must exchange with GTP by way of a reaction catalyzed  [...] 
TFCP2	221	9606.ENSP00000257915	9606	Homo sapiens	TFCP2	Alpha-globin transcription factor CP2; Binds a variety of cellular and viral promoters including fibrinogen, alpha-globin, SV40 and HIV-1 promoters. Activation of the alpha-globin promoter in erythroid cells is via synergistic interaction with UBP1 (By similarity). Functions as part of the SSP (stage selector protein) complex. Facilitates the interaction of the gamma-globin genes with enhancer elements contained in the locus control region in fetal erythroid cells. Interacts by binding to the stage selector element (SSE) in the proximal gamma-globin promoter. Belongs to the grh/CP2 fam [...] 
SLC9A6	222	9606.ENSP00000359729	9606	Homo sapiens	SLC9A6	Sodium/hydrogen exchanger 6; Electroneutral exchange of protons for Na(+) and K(+) across the early and recycling endosome membranes. Contributes to calcium homeostasis.
CLIP3	223	9606.ENSP00000353732	9606	Homo sapiens	CLIP3	CAP-Gly domain-containing linker protein 3; Functions as a cytoplasmic linker protein. Involved in TGN- endosome dynamics. May modulate the cellular compartmentalization of AKT kinase family and promote its cell membrane localization, thereby playing a role in glucose transport in adipocytes.
DLG3	224	9606.ENSP00000363480	9606	Homo sapiens	DLG3	Disks large homolog 3; Required for learning most likely through its role in synaptic plasticity following NMDA receptor signaling.
ATP6V0A1	225	9606.ENSP00000264649	9606	Homo sapiens	ATP6V0A1	V-type proton ATPase 116 kDa subunit a isoform 1; Required for assembly and activity of the vacuolar ATPase. Potential role in differential targeting and regulation of the enzyme for a specific organelle (By similarity).
UBE2E3	226	9606.ENSP00000473623	9606	Homo sapiens	UBE2E3	Ubiquitin-conjugating enzyme E2 E3; Accepts ubiquitin from the E1 complex and catalyzes its covalent attachment to other proteins. In vitro catalyzes 'Lys-11'- and 'Lys-48'-, as well as 'Lys-63'-linked polyubiquitination. Participates in the regulation of transepithelial sodium transport in renal cells. May be involved in cell growth arrest.
NDUFS4	227	9606.ENSP00000296684	9606	Homo sapiens	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone.
PLCB1	228	9606.ENSP00000338185	9606	Homo sapiens	PLCB1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1; The production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) is mediated by activated phosphatidylinositol-specific phospholipase C enzymes.
ARHGEF9	229	9606.ENSP00000490940	9606	Homo sapiens	ARHGEF9	Rho guanine nucleotide exchange factor 9; Acts as guanine nucleotide exchange factor (GEF) for CDC42. Promotes formation of GPHN clusters (By similarity).
AKAP6	230	9606.ENSP00000280979	9606	Homo sapiens	AKAP6	A-kinase anchor protein 6; Binds to type II regulatory subunits of protein kinase A and anchors/targets them to the nuclear membrane or sarcoplasmic reticulum. May act as an adapter for assembling multiprotein complexes.
GRB2	231	9606.ENSP00000376345	9606	Homo sapiens	GRB2	Growth factor receptor-bound protein 2; Adapter protein that provides a critical link between cell surface growth factor receptors and the Ras signaling pathway; Belongs to the GRB2/sem-5/DRK family.
MNAT1	232	9606.ENSP00000261245	9606	Homo sapiens	MNAT1	CDK-activating kinase assembly factor MAT1; Stabilizes the cyclin H-CDK7 complex to form a functional CDK-activating kinase (CAK) enzymatic complex. CAK activates the cyclin-associated kinases CDK1, CDK2, CDK4 and CDK6 by threonine phosphorylation. CAK complexed to the core-TFIIH basal transcription factor activates RNA polymerase II by serine phosphorylation of the repetitive C-terminal domain (CTD) of its large subunit (POLR2A), allowing its escape from the promoter and elongation of the transcripts. Involved in cell cycle control and in RNA transcription by RNA polymerase II.
SNRPB2	233	9606.ENSP00000246071	9606	Homo sapiens	SNRPB2	U2 small nuclear ribonucleoprotein B'; Involved in pre-mRNA splicing as component of the spliceosome. Associated with sn-RNP U2, where it contributes to the binding of stem loop IV of U2 snRNA.
PDE1A	234	9606.ENSP00000410309	9606	Homo sapiens	PDE1A	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A; Cyclic nucleotide phosphodiesterase with a dual-specificity for the second messengers cAMP and cGMP, which are key regulators of many important physiological processes. Has a higher affinity for cGMP than for cAMP.
